numObra,nombreObra,municipio,localidad,ejecutor,promotor,fondo,noOficAprob,fechaAprob,montoExp,totalContratado,montoFed,montoEst,montoMpal,montoBenef,montoOtro,aprobado,ejercido,contratista,rfc,numContrato,fechaInicioContrato,fechaTerminoContrato,edoProyecto,avanceFisico,cantMetas,metas,cantBenef,beneficiarios,modalidad,programa,subprograma,tipoProyecto,fechaAvance,tipoLocalidad,ejer,agrupador,componente,idCajón,cajón,montoCajon,idExpediente,ultimoAprobado,fechaCajón,fed,est,mpal,benef,otro,contratado,montoConvenio,anticipo,montoAnticipo,firmaContrato,tipoConcurso,folioHacienda,programaGs,capitalFed,prodFinFed,capitalEst,prodFinEst,capitalMpal,prodFinMpal,capitalOtro,prodFinOtro,cuenta,banco,idFondo,pagado,enTransito,paripassu,fechaFallo,macroagrupador,macrocomponente,fecha1aAprob,acumAprobado,acumEjercido,ejecutor2,terminoConvenio,fechaFatal,idProgSieggeq,idCompSieggeq,idActivSieggeq,descProgSieggeq,descCompSieggeq,descActivSieggeq,ff,tipoRegul,ejerAnterior,ejerActual,pptoActual,tipo,terminoAdmContrato,clasifPlan,nr,ejerMacrocomp,estatus
2017-00003,EXPOSICIÓN OBSERVANTES DEL PENSAMIENTO URBANO DEL MAESTRO RUBÉN MAYA MORENO,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,G.E.Q. OYA 2017,2017GEQ01110,20/06/2017,58000,0,0,58000,0,0,0,58000,58000,,,,,,TERMINADO,100,,,10000,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,07/02/2017,ZONA URBANA,2017,CULTURA,CULTURA,179,EXPOSICIÓN OBSERVANTES DEL PENSAMIENTO URBANO DEL MAESTRO RUBÉN MAYA MORENO,58000,800,58000,24/01/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,4014610950,HSBC,513,58000,0,,,EVENTOS CULTURALES,CULTURA REMANTES,24/01/2017,58000,58000,CULTURA,,,43321K0613,1,1,PROGRAMA DE OBRAS Y ACCIONES REMANENTES DE EJERCICIOS ANTERIORES,OBRAS Y ACCIONES REALIZADAS.,OBRAS Y ACCIONES DE REMANENTES DE EJERCICIOS ANTERIORES,20G,,58000,0,0,A,,CULTURA,17920G,2017,AC
2017-00004,"HOMBRO CON HOMBRO TRANSPORTE ESCOLAR, COMPONENTE PLANTILLA DE PERSONAL",ALCANCE ESTATAL,ALCANCE ESTATAL,SEDESOQ,SEDESOQ,ISN PUBLICO,2019GEQ00224,15/01/2019,20671354.74,0,0,20671354.74,0,0,0,20671354.74,20671354.74,,,,,,TERMINADO,70,,,10505,PERSONAS,ADMINISTRACION,ESTIMULOS A LA EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,29/08/2017,ZONA URBANA,2017,EDUCACION,TRANSPORTE ESCOLAR,4131,TRANSPORTE ESCOLAR PLANTILLAS DE PERSONAL,20671354.74,801,20671354.74,15/01/2019,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,405055449,BANORTE,505,20671354.74,0,,,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,25/01/2017,20671354.74,20671354.74,SEDESOQ,,,41181U0604,1,4,PROGRAMA HOMBRO CON HOMBRO POR LA EDUCACIÓN.,SERVICIO DE TRANSPORTE ESCOLAR HOMBRO CON HOMBRO OTORGADO,PRESTACIÓN DEL SERVICIO DE TRANSPORTE ESCOLAR EN EL ESTADO.,20E,,20671354.74,0,0,A,,EDUCACION,413120E,2016,AC
2017-00005,HOMBRO CON HOMBRO TRANSPORTE ESCOLAR COMPONENTE COMBUSTIBLE,ALCANCE ESTATAL,ALCANCE ESTATAL,SEDESOQ,SEDESOQ,ISN PUBLICO,2019GEQ00225,15/01/2019,10825246.82,0,0,10825246.82,0,0,0,10825246.82,10825246.82,,,,,,TERMINADO,90,,,10505,PERSONAS,ADMINISTRACION,ESTIMULOS A LA EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,06/12/2017,ZONA URBANA,2017,EDUCACION,TRANSPORTE ESCOLAR,4132,TRANSPORTE ESCOLAR COMBUSTIBLE,10825246.82,802,10825246.82,15/01/2019,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,405055449,BANORTE,505,10825246.82,0,,,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,25/01/2017,10825246.82,10825246.82,SEDESOQ,,,41181U0604,1,3,PROGRAMA HOMBRO CON HOMBRO POR LA EDUCACIÓN.,SERVICIO DE TRANSPORTE ESCOLAR HOMBRO CON HOMBRO OTORGADO,MANTENIMIENTO Y REVISIÓN DE UNIDADES DE TRANSPORTE ESCOLAR,20E,,10825246.82,0,0,A,,EDUCACION,413220E,2016,AC
2017-00006,ESPECT�?CULO MUSICAL MACRO MULTIMEDIA CIEN AÑOS DE LA CONSTITUCIÓN DE 1917 LA HISTORIA DE QUERÉTARO ES LA HISTORIA DE MÉXICO,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,ISN PUBLICO,2017GEQ01111,20/06/2017,4221944.66,0,0,4221944.66,0,0,0,4221944.66,4221944.66,,,,,,TERMINADO,100,,,17000,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,27/03/2017,ZONA URBANA,2017,CULTURA,CULTURA,182,ESPECT�?CULO MUSICAL MACRO MULTIMEDIA CIEN AÑOS DE LA CONSTITUCIÓN DE 1917 LA HISTORIA DE QRO ES LA HISTORIA DE MÉXICO,4221944.66,803,4221944.66,27/01/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,405055449,BANORTE,505,4221944.66,0,,,EVENTOS CULTURALES,CULTURA REMANTES,27/01/2017,4221944.66,4221944.66,CULTURA,,,43321K0613,1,1,PROGRAMA DE OBRAS Y ACCIONES REMANENTES DE EJERCICIOS ANTERIORES,OBRAS Y ACCIONES REALIZADAS.,OBRAS Y ACCIONES DE REMANENTES DE EJERCICIOS ANTERIORES,20E,,4221944.66,0,0,A,,CULTURA,18220E,2017,AC
2017-00007,MI ESTADO. MI CONSTITUCIÓN,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,ISN PUBLICO,2017GEQ00224,27/01/2017,1000000,0,0,1000000,0,0,0,1000000,1000000.01,,,,,,TERMINADO,100,,,5,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,21/07/2017,ZONA URBANA,2017,CULTURA,CULTURA,183,MI ESTADO. MI CONSTITUCIÓN,1000000,804,1000000,27/01/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,405055449,BANORTE,505,1000000.01,0,,,EVENTOS CULTURALES,CULTURA REMANTES,27/01/2017,1000000,1000000.01,CULTURA,,,43321K0613,1,1,PROGRAMA DE OBRAS Y ACCIONES REMANENTES DE EJERCICIOS ANTERIORES,OBRAS Y ACCIONES REALIZADAS.,OBRAS Y ACCIONES DE REMANENTES DE EJERCICIOS ANTERIORES,20E,,1000000.01,0,-0.01,A,,CULTURA,18320E,2017,AC
2017-00008,PARTICIPACIÓN DE QUERÉTARO COMO ESTADO INVITADO EN LA FERIA INTERNACIONAL DEL LIBRO DEL PALACIO DE MINER�?A EN SU XXXVIII EDICIÓN,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,ISN PUBLICO,2017GEQ01112,20/06/2017,494360.75,0,0,494360.75,0,0,0,494360.75,494360.75,,,,,,TERMINADO,100,,,280,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,08/05/2017,ZONA URBANA,2017,CULTURA,CULTURA,184,PARTICIPACIÓN DE QRO COMO ESTADO INVITADO EN LA FERIA INTL DEL LIBRO DEL PALACIO DE MINER�?A EN SU XXXVIII EDICIÓN,494360.75,805,494360.75,27/01/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,405055449,BANORTE,505,494360.75,0,,,EVENTOS CULTURALES,CULTURA REMANTES,27/01/2017,494360.75,494360.75,CULTURA,,,43321K0613,1,1,PROGRAMA DE OBRAS Y ACCIONES REMANENTES DE EJERCICIOS ANTERIORES,OBRAS Y ACCIONES REALIZADAS.,OBRAS Y ACCIONES DE REMANENTES DE EJERCICIOS ANTERIORES,20E,,494360.75,0,0,A,,CULTURA,18420E,2017,AC
2017-00009,PRODUCCIÓN Y ADAPTACIÓN DE LA OBRA LITERARIA LOS CONSTITUYENTES; HOMENAJE AL CONGRESO DE 1917,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,ISN PUBLICO,2017GEQ01113,20/06/2017,1312483.77,0,0,1312483.77,0,0,0,1312483.77,1312483.77,,,,,,TERMINADO,100,,,17000,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,07/03/2017,ZONA URBANA,2017,CULTURA,CULTURA,185,PRODUCCIÓN Y ADAPTACIÓN DE LA OBRA LITERARIA LOS CONSTITUYENTES; HOMENAJE AL CONGRESO DE 1917,1312483.77,806,1312483.77,27/01/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,405055449,BANORTE,505,1312483.77,0,,,EVENTOS CULTURALES,CULTURA REMANTES,27/01/2017,1312483.77,1312483.77,CULTURA,,,43321K0613,1,1,PROGRAMA DE OBRAS Y ACCIONES REMANENTES DE EJERCICIOS ANTERIORES,OBRAS Y ACCIONES REALIZADAS.,OBRAS Y ACCIONES DE REMANENTES DE EJERCICIOS ANTERIORES,20E,,1312483.77,0,0,A,,CULTURA,18520E,2017,AC
2017-00011,ACCIONES CONMEMORATIVAS DEL CENTENARIO DE LA CONSTITUCIÓN EN MUSEOS DE LA SECRETARIA DE CULTURA,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,G.E.Q. OYA 2017,2017GEQ01326,21/07/2017,152042.37,0,0,152042.37,0,0,0,152042.37,152042.37,,,,,,TERMINADO,100,,,1500,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,05/06/2017,ZONA URBANA,2017,CULTURA,CULTURA,186,ACCIONES CONMEMORATIVAS DEL CENTENARIO DE LA CONSTITUCIÓN EN MUSEOS DE LA SECRETAR�?A DE CULTURA,152042.37,807,152042.37,30/01/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,4014610950,HSBC,513,152042.37,0,,,EVENTOS CULTURALES,CULTURA REMANTES,30/01/2017,152042.37,152042.37,CULTURA,,,43321K0613,1,1,PROGRAMA DE OBRAS Y ACCIONES REMANENTES DE EJERCICIOS ANTERIORES,OBRAS Y ACCIONES REALIZADAS.,OBRAS Y ACCIONES DE REMANENTES DE EJERCICIOS ANTERIORES,20G,,152042.37,0,0,A,,CULTURA,18620G,2017,AC
2017-00012,CONSTRUCCIÓN (PROYECTO INTEGRAL) DE 8 ESTACIONES INTERMEDIAS CENTRALES Y CANALIZACIONES PARA FIBRA OPTICA EN EL EJE ESTRUCTURANTE CONSTITUCIÓN DE 1917,QUERETARO,COL. CENTRO,SDUOP,SDUOP,ISN EMPRESA,2017GEQ00420,16/03/2017,58962328.38,58962328.38,0,58962328.38,0,0,0,58962328.38,41273629.87,CONSTRUCCIONES Y DESARROLLOS INMOBILIARIOS SANTA FE S.A. DE C.V.,CDI0707097J3,SDUOP-SPC-EST-001-LP-0-OP-03-2017,17/03/2017,03/08/2017,TERMINADO,100,8,ESTACIONES,100567,PERSONAS,CONTRATO,VIALIDADES URBANAS,CONSTRUCCION,CONSTRUCCION,07/05/2018,ZONA URBANA,2017,TRANSPORTE PÚBLICO,EJE ESTRUCTURANTE PASEO DE LA CONSTITUCIÓN,720,CONST (P. INTEGRAL) DE 8 ESTACIONES INTER CENTRA Y CANALIZA P/ FIBRA OPTICA EN EL EJE ESTRUCTURANTE CONSTITUCIÓN DE 1917,58962328.38,1,58962328.38,13/02/2017,0,100,0,0,0,58962328.38,0,30,17688698.51,10/03/2017,NO CAPTURADA,,,,,,,,,,,65502431306,SANTANDER,504,41273629.87,17688698.51,NO APLICA,10/03/2017,INFRAESTRUCTURA EN TRANSPORTE PÚBLICO,PASEO CONSTITUCIÓN,13/02/2017,58962328.38,58962328.38,SDUOP,24/03/2018,,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",21E,,41273629.87,0,17688698.51,O,02/10/2017,TRANSPORTE PUBLICO,72021E,2016,AC
2017-00013,CONCIERTO SINFÓNICA DE ALIENTOS DE LA POLIC�?A FEDERAL,QUERETARO,SANTIAGO DE QUERETARO,CULTURA,CULTURA,G.E.Q. OYA 2017,2017GEQ01327,21/07/2017,111200,0,0,111200,0,0,0,111200,111200,,,,,,TERMINADO,100,,,1000,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,20/04/2017,ZONA URBANA,2017,CULTURA,CULTURA,187,CONCIERTO SINFÓNICA DE ALIENTOS DE LA POLIC�?A FEDERAL,111200,808,111200,15/02/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,4014610950,HSBC,513,111200,0,,,EVENTOS CULTURALES,CULTURA REMANTES,16/02/2017,111200,111200,CULTURA,,,43321K0613,1,1,PROGRAMA DE OBRAS Y ACCIONES REMANENTES DE EJERCICIOS ANTERIORES,OBRAS Y ACCIONES REALIZADAS.,OBRAS Y ACCIONES DE REMANENTES DE EJERCICIOS ANTERIORES,20G,,111200,0,0,A,,CULTURA,18720G,2017,AC
2017-00014,PRESENTACIÓN DE LA COMPAÑ�?A NACIONAL DE TEATRO EN EL FORO DEL MUSEO DE LA CIUDAD,QUERETARO,COL. CENTRO,CULTURA,CULTURA,G.E.Q. OYA 2017,2017GEQ01328,21/07/2017,58529.65,0,0,58529.65,0,0,0,58529.65,58529.65,,,,,,TERMINADO,100,,,165,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,01/06/2017,ZONA URBANA,2017,CULTURA,CULTURA,188,PRESENTACIÓN DE LA COMPAÑ�?A NACIONAL DE TEATRO EN EL FORO DEL MUSEO DE LA CIUDAD,58529.65,809,58529.65,15/02/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,4014610950,HSBC,513,58529.65,0,,,EVENTOS CULTURALES,CULTURA REMANTES,16/02/2017,58529.65,58529.65,CULTURA,,,4.1131E+87,1,1,PROGRAMA LA CULTURA EST�? EN NOSOTROS.,SERVICIOS DE PRESENTACIONES CULTURALES Y/O ART�?STICAS ,PROGRAMACIÓN DE EVENTOS Y/O ACTIVIDADES ART�?STICAS. ,20G,,58529.65,0,0,A,,CULTURA,18820G,2017,AC
2017-00015,HOMBRO CON HOMBRO TRANSPORTE ESCOLAR SEGUROS VEHICULARES,ALCANCE ESTATAL,ALCANCE ESTATAL,SEDESOQ,SEDESOQ,G.E.Q. OP 2017,2017GEQ01332,21/07/2017,658609.46,0,0,658609.46,0,0,0,658609.46,658609.46,,,,,,TERMINADO,100,,,10505,PERSONAS,ADMINISTRACION,ESTIMULOS A LA EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,26/07/2017,ZONA URBANA,2017,EDUCACION,TRANSPORTE ESCOLAR,189,HOMBRO CON HOMBRO TRANSPORTE ESCOLAR SEGUROS VEHICULARES,658609.46,810,658609.46,17/02/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,110186112,BANCOMER,517,658609.46,0,,,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,17/02/2017,663373.29,663373.29,SEDESOQ,,,41181U0604,1,4,PROGRAMA HOMBRO CON HOMBRO POR LA EDUCACIÓN.,SERVICIO DE TRANSPORTE ESCOLAR HOMBRO CON HOMBRO OTORGADO,PRESTACIÓN DEL SERVICIO DE TRANSPORTE ESCOLAR EN EL ESTADO.,P01,,658609.46,0,0,A,,EDUCACION,189P01,2016,AC
2017-00015C1,HOMBRO CON HOMBRO TRANSPORTE ESCOLAR SEGUROS VEHICULARES,ALCANCE ESTATAL,ALCANCE ESTATAL,SEDESOQ,SEDESOQ,G.E.Q. OYA 2017,2019GEQ00164,14/01/2019,4763.83,0,0,4763.83,0,0,0,4763.83,4763.83,,,,,,TERMINADO,100,,,10505,PERSONAS,ADMINISTRACION,ESTIMULOS A LA EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,21/11/2017,ZONA URBANA,2017,EDUCACION,TRANSPORTE ESCOLAR,4066,HOMBRO CON HOMBRO TRANSPORTE ESCOLAR SEGUROS VEHICULARES,4763.83,811,4763.83,14/01/2019,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,4014610950,HSBC,513,4763.83,0,,,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,17/02/2017,663373.29,663373.29,SEDESOQ,,,41181U0604,1,4,PROGRAMA HOMBRO CON HOMBRO POR LA EDUCACIÓN.,SERVICIO DE TRANSPORTE ESCOLAR HOMBRO CON HOMBRO OTORGADO,PRESTACIÓN DEL SERVICIO DE TRANSPORTE ESCOLAR EN EL ESTADO.,20G,,4763.83,0,0,A,,EDUCACION,406620G,2016,AC
2017-00016,PRESENTACIÓN DE LA BANDA SINFÓNICA DE LA MARINA ARMADA DE MÉXICO EN EL TEATRO METROPOLITANO.,QUERETARO,ZONA METROPOLITANA,CULTURA,CULTURA,G.E.Q. OYA 2017,2017GEQ01329,21/07/2017,119901.72,0,0,119901.72,0,0,0,119901.72,119901.72,,,,,,TERMINADO,100,,,1350,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,25/04/2017,ZONA URBANA,2017,CULTURA,CULTURA,191,PRESENTACIÓN DE LA BANDA SINFÓNICA DE LA MARINA ARMADA DE MÉXICO EN EL TEATRO METROPOLITANO,119901.72,812,119901.72,20/02/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,4014610950,HSBC,513,138901.72,-19000,,,EVENTOS CULTURALES,CULTURA REMANTES,20/02/2017,119901.72,119901.72,CULTURA,,,4.1131E+87,1,1,PROGRAMA LA CULTURA EST�? EN NOSOTROS.,SERVICIOS DE PRESENTACIONES CULTURALES Y/O ART�?STICAS ,PROGRAMACIÓN DE EVENTOS Y/O ACTIVIDADES ART�?STICAS. ,20G,,119901.72,0,0,A,,CULTURA,19120G,2017,AC
2017-00017,HOMBRO CON HOMBRO TRANSPORTE ESCOLAR MANTENIMIENTO VEHICULAR Y UNIFOMES DE PERSONAL,ALCANCE ESTATAL,ALCANCE ESTATAL,SEDESOQ,SEDESOQ,ISN PUBLICO,2019GEQ00222,15/01/2019,7684299.77,0,0,7684299.77,0,0,0,7684299.77,7684299.77,,,,,,TERMINADO,95,,,10505,PERSONAS,ADMINISTRACION,ESTIMULOS A LA EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,30/11/2017,ZONA URBANA,2017,EDUCACION,TRANSPORTE ESCOLAR,4129,HOMBRO CON HOMBRO TRANSPORTE ESCOLAR MANTENIMIENTO VEHICULAR Y UNIFOMES DE PERSONAL,7684299.77,813,7684299.77,15/01/2019,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,405055449,BANORTE,505,7684299.77,0,,,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,22/02/2017,7684299.77,7684299.77,SEDESOQ,,,41181U0604,1,4,PROGRAMA HOMBRO CON HOMBRO POR LA EDUCACIÓN.,SERVICIO DE TRANSPORTE ESCOLAR HOMBRO CON HOMBRO OTORGADO,PRESTACIÓN DEL SERVICIO DE TRANSPORTE ESCOLAR EN EL ESTADO.,20E,,7684299.77,0,0,A,,EDUCACION,412920E,2016,AC
2017-00018,CONSTRUCCIÓN (PROYECTO INTEGRAL) DE 2 ESTACIONES INTERMEDIAS CENTRALES EN EL EJE ESTRUCTURANTE DE AV. DE LA LUZ,QUERETARO, REVOLUCION COL.,SDUOP,SDUOP,ISN EMPRESA,2017GEQ00533,05/04/2017,2687548.68,2687548.68,0,2687548.68,0,0,0,2687548.68,2687548.66,CONSTRUCCIONES Y DESARROLLOS INMOBILIARIOS SANTA FE S.A. DE C.V.,CDI0707097J3,SDUOP-SPC-EST-004-LP-0-OP-03-2017,05/04/2017,25/07/2017,TERMINADO,100,2,ESTACIONES,27807,PERSONAS,CONTRATO,VIALIDADES URBANAS,CONSTRUCCION,CONSTRUCCION,08/03/2018,COLONIA POPULAR,2017,TRANSPORTE PÚBLICO,EJE ESTRUCTURANTE AV. DE LA LUZ,828,CONSTRUCCIÓN (PROYECTO INTEGRAL) DE 2 ESTACIONES INTERMEDIAS CENTRALES EN EL EJE ESTRUCTURANTE DE AV. DE LA LUZ,2687548.68,2,2687548.68,22/02/2017,0,100,0,0,0,2687548.68,0,30,806264.6,29/03/2017,NO CAPTURADA,,,,,,,,,,,65502431306,SANTANDER,504,1881284.06,806264.6,,29/03/2017,INFRAESTRUCTURA EN TRANSPORTE PÚBLICO,AV. DE LA LUZ,23/02/2017,2687548.68,2687548.66,SDUOP,24/03/2018,,43341B0051,1,1,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO, REHABILITACIÓN Y MANTENIMIENTO DE OBRAS PÚBLICAS","ELABORACIÓN DE PROYECTOS CONSTRUCCIÓN, MEJORAMIENTO, REHABILITACIÓN Y MANTENIMIENTO DE OBRAS PÚBLICAS",21E,,2687548.66,0,0.02,O,22/09/2017,TRANSPORTE PUBLICO,82821E,2016,AC
2017-00019,VERIFICACIÓN DE CONTROL DE CALIDAD DE AV. DE LA LUZ,QUERETARO, REVOLUCION COL.,SDUOP,SDUOP,ISN EMPRESA,2017GEQ00462,24/03/2017,234390.26,234390.26,0,234390.26,0,0,0,234390.26,234390.26,"INGENIERIA DE CONTROL, S.A. DE C.V.",ICO090701TP3,SDUOP-SPC-EST-002-AD-0-SR-03-2017,23/03/2017,20/04/2017,TERMINADO,100,1,INFORME,231726,PERSONAS,CONTRATO,VIALIDADES URBANAS,ESTUDIOS Y PROYECTOS,ESTUDIOS Y PROYECTOS,02/06/2017,COLONIA POPULAR,2017,TRANSPORTE PÚBLICO,EJE ESTRUCTURANTE AV. DE LA LUZ,910,VERIFICACIÓN DE CONTROL DE CALIDAD DE AV. DE LA LUZ,234390.26,3,234390.26,23/02/2017,0,100,0,0,0,234390.26,0,0,0,16/03/2017,NO CAPTURADA,,,,,,,,,,,65502431306,SANTANDER,504,234390.26,0,,16/03/2017,INFRAESTRUCTURA EN TRANSPORTE PÚBLICO,AV. DE LA LUZ,24/02/2017,234390.26,234390.26,SDUOP,28/06/2017,,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",21E,,234390.26,0,0,O,20/05/2017,TRANSPORTE PUBLICO,91021E,2016,AC
2017-00020,VERIFICACIÓN DE CONTROL DE CALIDAD DE AV. REVOLUCIÓN,QUERETARO, REVOLUCION COL.,SDUOP,SDUOP,ISN EMPRESA,2017GEQ00463,24/03/2017,121785.79,121785.79,0,121785.79,0,0,0,121785.79,121785.79,"INGENIERIA DE CONTROL, S.A. DE C.V.",ICO090701TP3,SDUOP-SPC-EST-003-AD-0-SR-03-2017,23/03/2017,20/04/2017,TERMINADO,100,1,INFORME,129915,PERSONAS,CONTRATO,VIALIDADES URBANAS,ESTUDIOS Y PROYECTOS,ESTUDIOS Y PROYECTOS,23/05/2017,COLONIA POPULAR,2017,TRANSPORTE PÚBLICO,AV. REVOLUCION,994,VERIFICACIÓN DE CONTROL DE CALIDAD DE AV. REVOLUCIÓN,121785.79,4,121785.79,23/02/2017,0,100,0,0,0,121785.79,0,0,0,16/03/2017,NO CAPTURADA,,,,,,,,,,,65502431306,SANTANDER,504,121785.79,0,,16/03/2017,INFRAESTRUCTURA EN TRANSPORTE PÚBLICO,AV. REVOLUCIÓN,24/02/2017,121785.79,121785.79,SDUOP,16/06/2017,,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",21E,,121785.79,0,0,O,20/05/2017,TRANSPORTE PUBLICO,99421E,2016,AC
2017-00021,"VERIFICACIÓN DE CALIDAD DE LA MODERNIZACIÓN DE CARRETERAS ESTATALES NO. 413 (DEL KM 2+000 AL 2+600) Y 411 (DEL KM 2+600 AL 16+100), SANTA BARBARA- EL VEGIL",CORREGIDORA,SANTA BARBARA,SDUOP,SDUOP,ISN EMPRESA,2017GEQ02623,31/12/2017,4483362.47,4485674.85,0,4483362.47,0,0,0,4483362.47,4483362.47,JAVIER ALEJANDRO GÓMEZ S�?NCHEZ ING..,GOSJ770418NH9,SDUOP-SPC-EST-005-IR-0-SR-03-2017,03/04/2017,01/12/2017,TERMINADO,100,1,INFORME,178627,PERSONAS,CONTRATO,CARRETERAS ALIMENTADORAS,ESTUDIOS Y PROYECTOS,ESTUDIOS Y PROYECTOS,13/12/2017,POBLADO RURAL,2017,CAMINOS Y CARRETERAS,SDUOP,1071,"VERIFICACIÓN DE CALIDAD DE LA MODE DE CARR EST 413 (KM 2+000 AL 2+600) Y 411 (KM 2+600 AL 16+100), STA BARBARA-EL VEGIL",4483362.47,5,4483362.47,23/02/2017,0,100,0,0,0,4485674.85,0,30,1345702.45,31/03/2017,NO CAPTURADA,,,,,,,,,,,65502431306,SANTANDER,504,3137660.01,1345702.46,,31/03/2017,CAMINOS Y CARRETERAS,,24/02/2017,4483362.47,4483362.47,SDUOP,,,43341B0051,2,3,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE","ELABORACIÓN DE PROYECTOS DE INGENIER�?A PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",21E,,4483362.47,0,0,O,29/12/2017,INFRAESTRUCTURA,107121E,,AC
