id_obra,Num Obra,Nombre Obra,Municipio,Localidad,Ejecutor,Promotor,Fondo,No. Ofic_Aprob,Fecha Aprob,Monto Exp.,Total Contratado,Monto Fed,Monto Est,Monto Mpal,Monto Benef,Monto Otro,Aprobado,Ejercido,Contratista,RFC,Num. Contrato,Fecha_Inicio Contrato,Fecha_Termino Contrato,Edo. Proyecto,Avance Fisico,Cant. Metas,Metas,Cant. Benef,Beneficiarios,Modalidad,Programa,Subprograma,Tipo Proyecto,Fecha Avance,Tipo Localidad,Ejer,Agrupador,Componente,Id_Cajón,Cajón,Monto Cajon,Id_Expediente,Ultimo Aprobado,Fecha Cajón,Fed,Est,Mpal,Benef,Otro,Contratado,Monto Convenio,Anticipo,Monto Anticipo,Firma Contrato,Tipo Concurso,Folio Hacienda,Programa GS,Capital Fed,Prod Fin Fed,Capital Est,Prod Fin Est,Capital Mpal,Prod Fin Mpal,Capital Otro,Prod Fin Otro,Cuenta,Banco,Cve_Prog_SIEGGEQ,Descrip_Prog_SIEGGEQ,Cve_Comp_SIEGGEQ,Descrip_Comp_SIEGGEQ,Cve_Activ_SIEGGEQ,Descrip_Activ_SIEGGEQ,Fecha_Termino Convenio,FF,TIPO_REGUL,EJER_ANTERIOR,EJER_ACTUAL,PPTO_ACTUAL,TIPO,TERMINO ADMINISTRATIVO CONTRATO,Clasif Plan,MacroAgrupador,MacroComponente,Fecha Fatal,fecha_c,fecha_u_m
11,2017-00003,EXPOSICIÓN OBSERVANTES DEL PENSAMIENTO URBANO DEL MAESTRO RUBÉN MAYA MORENO,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,G.E.Q. OYA 2017,2017GEQ01110,06/20/2017,58000,0,0,58000,0,0,0,58000,58000,,,,\N,\N,TERMINADO,100,\N,,10000,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,02/07/2017,ZONA URBANA,2017,CULTURA,CULTURA,179,EXPOSICIÓN OBSERVANTES DEL PENSAMIENTO URBANO DEL MAESTRO RUBÉN MAYA MORENO,58000,800,58000,01/24/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,4014610950,HSBC,43321K0613,PROGRAMA DE OBRAS Y ACCIONES REMANENTES DE EJERCICIOS ANTERIORES,1,OBRAS Y ACCIONES REALIZADAS.,1,OBRAS Y ACCIONES DE REMANENTES DE EJERCICIOS ANTERIORES,\N,20G,\N,58000,0,0,A,\N,CULTURA,EVENTOS CULTURALES,CULTURA REMANTES,\N,07/23/2019,
12,2017-00004,"HOMBRO CON HOMBRO TRANSPORTE ESCOLAR, COMPONENTE PLANTILLA DE PERSONAL",ALCANCE ESTATAL,ALCANCE ESTATAL,SEDESOQ,SEDESOQ,ISN PUBLICO,2019GEQ00224,01/15/2019,20671354.74,0,0,20671354.74,0,0,0,20671354.74,20671354.74,,,,\N,\N,TERMINADO,70,\N,,10505,PERSONAS,ADMINISTRACION,ESTIMULOS A LA EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,08/29/2017,ZONA URBANA,2017,EDUCACION,TRANSPORTE ESCOLAR,4131,TRANSPORTE ESCOLAR PLANTILLAS DE PERSONAL,20671354.74,801,20671354.74,01/15/2019,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,405055449,BANORTE,41181U0604,PROGRAMA HOMBRO CON HOMBRO POR LA EDUCACIÓN.,1,SERVICIO DE TRANSPORTE ESCOLAR HOMBRO CON HOMBRO OTORGADO,4,PRESTACIÓN DEL SERVICIO DE TRANSPORTE ESCOLAR EN EL ESTADO.,\N,20E,\N,20671354.74,0,0,A,\N,EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,\N,07/23/2019,
13,2017-00005,HOMBRO CON HOMBRO TRANSPORTE ESCOLAR COMPONENTE COMBUSTIBLE,ALCANCE ESTATAL,ALCANCE ESTATAL,SEDESOQ,SEDESOQ,ISN PUBLICO,2019GEQ00225,01/15/2019,10825246.82,0,0,10825246.82,0,0,0,10825246.82,10825246.82,,,,\N,\N,TERMINADO,90,\N,,10505,PERSONAS,ADMINISTRACION,ESTIMULOS A LA EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,12/06/2017,ZONA URBANA,2017,EDUCACION,TRANSPORTE ESCOLAR,4132,TRANSPORTE ESCOLAR COMBUSTIBLE,10825246.82,802,10825246.82,01/15/2019,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,405055449,BANORTE,41181U0604,PROGRAMA HOMBRO CON HOMBRO POR LA EDUCACIÓN.,1,SERVICIO DE TRANSPORTE ESCOLAR HOMBRO CON HOMBRO OTORGADO,3,MANTENIMIENTO Y REVISIÓN DE UNIDADES DE TRANSPORTE ESCOLAR,\N,20E,\N,10825246.82,0,0,A,\N,EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,\N,07/23/2019,
14,2017-00006,ESPECTÁCULO MUSICAL MACRO MULTIMEDIA CIEN AÑOS DE LA CONSTITUCIÓN DE 1917 LA HISTORIA DE QUERÉTARO ES LA HISTORIA DE MÉXICO,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,ISN PUBLICO,2017GEQ01111,06/20/2017,4221944.66,0,0,4221944.66,0,0,0,4221944.66,4221944.66,,,,\N,\N,TERMINADO,100,\N,,17000,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,03/27/2017,ZONA URBANA,2017,CULTURA,CULTURA,182,ESPECTÁCULO MUSICAL MACRO MULTIMEDIA CIEN AÑOS DE LA CONSTITUCIÓN DE 1917 LA HISTORIA DE QRO ES LA HISTORIA DE MÉXICO,4221944.66,803,4221944.66,01/27/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,405055449,BANORTE,43321K0613,PROGRAMA DE OBRAS Y ACCIONES REMANENTES DE EJERCICIOS ANTERIORES,1,OBRAS Y ACCIONES REALIZADAS.,1,OBRAS Y ACCIONES DE REMANENTES DE EJERCICIOS ANTERIORES,\N,20E,\N,4221944.66,0,0,A,\N,CULTURA,EVENTOS CULTURALES,CULTURA REMANTES,\N,07/23/2019,
15,2017-00007,MI ESTADO. MI CONSTITUCIÓN,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,ISN PUBLICO,2017GEQ00224,01/27/2017,1000000,0,0,1000000,0,0,0,1000000,1000000.01,,,,\N,\N,TERMINADO,100,\N,,5,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,07/21/2017,ZONA URBANA,2017,CULTURA,CULTURA,183,MI ESTADO. MI CONSTITUCIÓN,1000000,804,1000000,01/27/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,405055449,BANORTE,43321K0613,PROGRAMA DE OBRAS Y ACCIONES REMANENTES DE EJERCICIOS ANTERIORES,1,OBRAS Y ACCIONES REALIZADAS.,1,OBRAS Y ACCIONES DE REMANENTES DE EJERCICIOS ANTERIORES,\N,20E,\N,1000000.01,0,-0.01,A,\N,CULTURA,EVENTOS CULTURALES,CULTURA REMANTES,\N,07/23/2019,
16,2017-00008,PARTICIPACIÓN DE QUERÉTARO COMO ESTADO INVITADO EN LA FERIA INTERNACIONAL DEL LIBRO DEL PALACIO DE MINERÍA EN SU XXXVIII EDICIÓN,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,ISN PUBLICO,2017GEQ01112,06/20/2017,494360.75,0,0,494360.75,0,0,0,494360.75,494360.75,,,,\N,\N,TERMINADO,100,\N,,280,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,05/08/2017,ZONA URBANA,2017,CULTURA,CULTURA,184,PARTICIPACIÓN DE QRO COMO ESTADO INVITADO EN LA FERIA INTL DEL LIBRO DEL PALACIO DE MINERÍA EN SU XXXVIII EDICIÓN,494360.75,805,494360.75,01/27/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,405055449,BANORTE,43321K0613,PROGRAMA DE OBRAS Y ACCIONES REMANENTES DE EJERCICIOS ANTERIORES,1,OBRAS Y ACCIONES REALIZADAS.,1,OBRAS Y ACCIONES DE REMANENTES DE EJERCICIOS ANTERIORES,\N,20E,\N,494360.75,0,0,A,\N,CULTURA,EVENTOS CULTURALES,CULTURA REMANTES,\N,07/23/2019,
17,2017-00009,PRODUCCIÓN Y ADAPTACIÓN DE LA OBRA LITERARIA LOS CONSTITUYENTES; HOMENAJE AL CONGRESO DE 1917,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,ISN PUBLICO,2017GEQ01113,06/20/2017,1312483.77,0,0,1312483.77,0,0,0,1312483.77,1312483.77,,,,\N,\N,TERMINADO,100,\N,,17000,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,03/07/2017,ZONA URBANA,2017,CULTURA,CULTURA,185,PRODUCCIÓN Y ADAPTACIÓN DE LA OBRA LITERARIA LOS CONSTITUYENTES; HOMENAJE AL CONGRESO DE 1917,1312483.77,806,1312483.77,01/27/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,405055449,BANORTE,43321K0613,PROGRAMA DE OBRAS Y ACCIONES REMANENTES DE EJERCICIOS ANTERIORES,1,OBRAS Y ACCIONES REALIZADAS.,1,OBRAS Y ACCIONES DE REMANENTES DE EJERCICIOS ANTERIORES,\N,20E,\N,1312483.77,0,0,A,\N,CULTURA,EVENTOS CULTURALES,CULTURA REMANTES,\N,07/23/2019,
18,2017-00011,ACCIONES CONMEMORATIVAS DEL CENTENARIO DE LA CONSTITUCIÓN EN MUSEOS DE LA SECRETARIA DE CULTURA,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,G.E.Q. OYA 2017,2017GEQ01326,07/21/2017,152042.37,0,0,152042.37,0,0,0,152042.37,152042.37,,,,\N,\N,TERMINADO,100,\N,,1500,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,06/05/2017,ZONA URBANA,2017,CULTURA,CULTURA,186,ACCIONES CONMEMORATIVAS DEL CENTENARIO DE LA CONSTITUCIÓN EN MUSEOS DE LA SECRETARÍA DE CULTURA,152042.37,807,152042.37,01/30/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,4014610950,HSBC,43321K0613,PROGRAMA DE OBRAS Y ACCIONES REMANENTES DE EJERCICIOS ANTERIORES,1,OBRAS Y ACCIONES REALIZADAS.,1,OBRAS Y ACCIONES DE REMANENTES DE EJERCICIOS ANTERIORES,\N,20G,\N,152042.37,0,0,A,\N,CULTURA,EVENTOS CULTURALES,CULTURA REMANTES,\N,07/23/2019,
19,2017-00012,CONSTRUCCIÓN (PROYECTO INTEGRAL) DE 8 ESTACIONES INTERMEDIAS CENTRALES Y CANALIZACIONES PARA FIBRA OPTICA EN EL EJE ESTRUCTURANTE CONSTITUCIÓN DE 1917,QUERETARO,COL. CENTRO,SDUOP,SDUOP,ISN EMPRESA,2017GEQ00420,03/16/2017,58962328.38,58962328.38,0,58962328.38,0,0,0,58962328.38,41273629.87,CONSTRUCCIONES Y DESARROLLOS INMOBILIARIOS SANTA FE S.A. DE C.V.,CDI0707097J3,SDUOP-SPC-EST-001-LP-0-OP-03-2017,03/17/2017,08/03/2017,TERMINADO,100,8,ESTACIONES,100567,PERSONAS,CONTRATO,VIALIDADES URBANAS,CONSTRUCCION,CONSTRUCCION,05/07/2018,ZONA URBANA,2017,TRANSPORTE PÚBLICO,EJE ESTRUCTURANTE PASEO DE LA CONSTITUCIÓN,720,CONST (P. INTEGRAL) DE 8 ESTACIONES INTER CENTRA Y CANALIZA P/ FIBRA OPTICA EN EL EJE ESTRUCTURANTE CONSTITUCIÓN DE 1917,58962328.38,1,58962328.38,02/13/2017,0,100,0,0,0,58962328.38,0,30,17688698.51,10/03/2017,NO CAPTURADA,,,,,,,,,,,65502431306,SANTANDER,43341B0051,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,2,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE",3,"ELABORACIÓN DE PROYECTOS DE INGENIERÍA PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",03/24/2018,21E,\N,41273629.87,0,17688698.51,O,10/02/2017,TRANSPORTE PUBLICO,INFRAESTRUCTURA EN TRANSPORTE PÚBLICO,PASEO CONSTITUCIÓN,\N,07/23/2019,
20,2017-00013,CONCIERTO SINFÓNICA DE ALIENTOS DE LA POLICÍA FEDERAL,QUERETARO,SANTIAGO DE QUERETARO,CULTURA,CULTURA,G.E.Q. OYA 2017,2017GEQ01327,07/21/2017,111200,0,0,111200,0,0,0,111200,111200,,,,\N,\N,TERMINADO,100,\N,,1000,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,04/20/2017,ZONA URBANA,2017,CULTURA,CULTURA,187,CONCIERTO SINFÓNICA DE ALIENTOS DE LA POLICÍA FEDERAL,111200,808,111200,02/15/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,4014610950,HSBC,43321K0613,PROGRAMA DE OBRAS Y ACCIONES REMANENTES DE EJERCICIOS ANTERIORES,1,OBRAS Y ACCIONES REALIZADAS.,1,OBRAS Y ACCIONES DE REMANENTES DE EJERCICIOS ANTERIORES,\N,20G,\N,111200,0,0,A,\N,CULTURA,EVENTOS CULTURALES,CULTURA REMANTES,\N,07/23/2019,
21,2017-00014,PRESENTACIÓN DE LA COMPAÑÍA NACIONAL DE TEATRO EN EL FORO DEL MUSEO DE LA CIUDAD,QUERETARO,COL. CENTRO,CULTURA,CULTURA,G.E.Q. OYA 2017,2017GEQ01328,07/21/2017,58529.65,0,0,58529.65,0,0,0,58529.65,58529.65,,,,\N,\N,TERMINADO,100,\N,,165,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,06/01/2017,ZONA URBANA,2017,CULTURA,CULTURA,188,PRESENTACIÓN DE LA COMPAÑÍA NACIONAL DE TEATRO EN EL FORO DEL MUSEO DE LA CIUDAD,58529.65,809,58529.65,02/15/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,4014610950,HSBC,41131E0083,PROGRAMA LA CULTURA ESTÁ EN NOSOTROS.,1,SERVICIOS DE PRESENTACIONES CULTURALES Y/O ARTÍSTICAS ,1,PROGRAMACIÓN DE EVENTOS Y/O ACTIVIDADES ARTÍSTICAS. ,\N,20G,\N,58529.65,0,0,A,\N,CULTURA,EVENTOS CULTURALES,CULTURA REMANTES,\N,07/23/2019,
22,2017-00015,HOMBRO CON HOMBRO TRANSPORTE ESCOLAR SEGUROS VEHICULARES,ALCANCE ESTATAL,ALCANCE ESTATAL,SEDESOQ,SEDESOQ,G.E.Q. OP 2017,2017GEQ01332,07/21/2017,658609.46,0,0,658609.46,0,0,0,658609.46,658609.46,,,,\N,\N,TERMINADO,100,\N,,10505,PERSONAS,ADMINISTRACION,ESTIMULOS A LA EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,07/26/2017,ZONA URBANA,2017,EDUCACION,TRANSPORTE ESCOLAR,189,HOMBRO CON HOMBRO TRANSPORTE ESCOLAR SEGUROS VEHICULARES,658609.46,810,658609.46,02/17/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,110186112,BANCOMER,41181U0604,PROGRAMA HOMBRO CON HOMBRO POR LA EDUCACIÓN.,1,SERVICIO DE TRANSPORTE ESCOLAR HOMBRO CON HOMBRO OTORGADO,4,PRESTACIÓN DEL SERVICIO DE TRANSPORTE ESCOLAR EN EL ESTADO.,\N,P01,\N,658609.46,0,0,A,\N,EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,\N,07/23/2019,
23,2017-00015C1,HOMBRO CON HOMBRO TRANSPORTE ESCOLAR SEGUROS VEHICULARES,ALCANCE ESTATAL,ALCANCE ESTATAL,SEDESOQ,SEDESOQ,G.E.Q. OYA 2017,2019GEQ00164,01/14/2019,4763.83,0,0,4763.83,0,0,0,4763.83,4763.83,,,,\N,\N,TERMINADO,100,\N,,10505,PERSONAS,ADMINISTRACION,ESTIMULOS A LA EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,11/21/2017,ZONA URBANA,2017,EDUCACION,TRANSPORTE ESCOLAR,4066,HOMBRO CON HOMBRO TRANSPORTE ESCOLAR SEGUROS VEHICULARES,4763.83,811,4763.83,01/14/2019,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,4014610950,HSBC,41181U0604,PROGRAMA HOMBRO CON HOMBRO POR LA EDUCACIÓN.,1,SERVICIO DE TRANSPORTE ESCOLAR HOMBRO CON HOMBRO OTORGADO,4,PRESTACIÓN DEL SERVICIO DE TRANSPORTE ESCOLAR EN EL ESTADO.,\N,20G,\N,4763.83,0,0,A,\N,EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,\N,07/23/2019,
24,2017-00016,PRESENTACIÓN DE LA BANDA SINFÓNICA DE LA MARINA ARMADA DE MÉXICO EN EL TEATRO METROPOLITANO.,QUERETARO,ZONA METROPOLITANA,CULTURA,CULTURA,G.E.Q. OYA 2017,2017GEQ01329,07/21/2017,119901.72,0,0,119901.72,0,0,0,119901.72,119901.72,,,,\N,\N,TERMINADO,100,\N,,1350,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,04/25/2017,ZONA URBANA,2017,CULTURA,CULTURA,191,PRESENTACIÓN DE LA BANDA SINFÓNICA DE LA MARINA ARMADA DE MÉXICO EN EL TEATRO METROPOLITANO,119901.72,812,119901.72,02/20/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,4014610950,HSBC,41131E0083,PROGRAMA LA CULTURA ESTÁ EN NOSOTROS.,1,SERVICIOS DE PRESENTACIONES CULTURALES Y/O ARTÍSTICAS ,1,PROGRAMACIÓN DE EVENTOS Y/O ACTIVIDADES ARTÍSTICAS. ,\N,20G,\N,119901.72,0,0,A,\N,CULTURA,EVENTOS CULTURALES,CULTURA REMANTES,\N,07/23/2019,
25,2017-00017,HOMBRO CON HOMBRO TRANSPORTE ESCOLAR MANTENIMIENTO VEHICULAR Y UNIFOMES DE PERSONAL,ALCANCE ESTATAL,ALCANCE ESTATAL,SEDESOQ,SEDESOQ,ISN PUBLICO,2019GEQ00222,01/15/2019,7684299.77,0,0,7684299.77,0,0,0,7684299.77,7684299.77,,,,\N,\N,TERMINADO,95,\N,,10505,PERSONAS,ADMINISTRACION,ESTIMULOS A LA EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,11/30/2017,ZONA URBANA,2017,EDUCACION,TRANSPORTE ESCOLAR,4129,HOMBRO CON HOMBRO TRANSPORTE ESCOLAR MANTENIMIENTO VEHICULAR Y UNIFOMES DE PERSONAL,7684299.77,813,7684299.77,01/15/2019,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,405055449,BANORTE,41181U0604,PROGRAMA HOMBRO CON HOMBRO POR LA EDUCACIÓN.,1,SERVICIO DE TRANSPORTE ESCOLAR HOMBRO CON HOMBRO OTORGADO,4,PRESTACIÓN DEL SERVICIO DE TRANSPORTE ESCOLAR EN EL ESTADO.,\N,20E,\N,7684299.77,0,0,A,\N,EDUCACION,TRANSPORTE ESCOLAR,TRANSPORTE ESCOLAR,\N,07/23/2019,
26,2017-00018,CONSTRUCCIÓN (PROYECTO INTEGRAL) DE 2 ESTACIONES INTERMEDIAS CENTRALES EN EL EJE ESTRUCTURANTE DE AV. DE LA LUZ,QUERETARO, REVOLUCION COL.,SDUOP,SDUOP,ISN EMPRESA,2017GEQ00533,04/05/2017,2687548.68,2687548.68,0,2687548.68,0,0,0,2687548.68,2687548.66,CONSTRUCCIONES Y DESARROLLOS INMOBILIARIOS SANTA FE S.A. DE C.V.,CDI0707097J3,SDUOP-SPC-EST-004-LP-0-OP-03-2017,04/05/2017,07/25/2017,TERMINADO,100,2,ESTACIONES,27807,PERSONAS,CONTRATO,VIALIDADES URBANAS,CONSTRUCCION,CONSTRUCCION,03/08/2018,COLONIA POPULAR,2017,TRANSPORTE PÚBLICO,EJE ESTRUCTURANTE AV. DE LA LUZ,828,CONSTRUCCIÓN (PROYECTO INTEGRAL) DE 2 ESTACIONES INTERMEDIAS CENTRALES EN EL EJE ESTRUCTURANTE DE AV. DE LA LUZ,2687548.68,2,2687548.68,02/22/2017,0,100,0,0,0,2687548.68,0,30,806264.6,29/03/2017,NO CAPTURADA,,,,,,,,,,,65502431306,SANTANDER,43341B0051,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,1,"CONSTRUCCIÓN, MEJORAMIENTO, REHABILITACIÓN Y MANTENIMIENTO DE OBRAS PÚBLICAS",1,"ELABORACIÓN DE PROYECTOS CONSTRUCCIÓN, MEJORAMIENTO, REHABILITACIÓN Y MANTENIMIENTO DE OBRAS PÚBLICAS",03/24/2018,21E,\N,2687548.66,0,0.02,O,09/22/2017,TRANSPORTE PUBLICO,INFRAESTRUCTURA EN TRANSPORTE PÚBLICO,AV. DE LA LUZ,\N,07/23/2019,
27,2017-00019,VERIFICACIÓN DE CONTROL DE CALIDAD DE AV. DE LA LUZ,QUERETARO, REVOLUCION COL.,SDUOP,SDUOP,ISN EMPRESA,2017GEQ00462,03/24/2017,234390.26,234390.26,0,234390.26,0,0,0,234390.26,234390.26,"INGENIERIA DE CONTROL, S.A. DE C.V.",ICO090701TP3,SDUOP-SPC-EST-002-AD-0-SR-03-2017,03/23/2017,04/20/2017,TERMINADO,100,1,INFORME,231726,PERSONAS,CONTRATO,VIALIDADES URBANAS,ESTUDIOS Y PROYECTOS,ESTUDIOS Y PROYECTOS,06/02/2017,COLONIA POPULAR,2017,TRANSPORTE PÚBLICO,EJE ESTRUCTURANTE AV. DE LA LUZ,910,VERIFICACIÓN DE CONTROL DE CALIDAD DE AV. DE LA LUZ,234390.26,3,234390.26,02/23/2017,0,100,0,0,0,234390.26,0,0,0,16/03/2017,NO CAPTURADA,,,,,,,,,,,65502431306,SANTANDER,43341B0051,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,2,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE",3,"ELABORACIÓN DE PROYECTOS DE INGENIERÍA PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",06/28/2017,21E,\N,234390.26,0,0,O,05/20/2017,TRANSPORTE PUBLICO,INFRAESTRUCTURA EN TRANSPORTE PÚBLICO,AV. DE LA LUZ,\N,07/23/2019,
28,2017-00020,VERIFICACIÓN DE CONTROL DE CALIDAD DE AV. REVOLUCIÓN,QUERETARO, REVOLUCION COL.,SDUOP,SDUOP,ISN EMPRESA,2017GEQ00463,03/24/2017,121785.79,121785.79,0,121785.79,0,0,0,121785.79,121785.79,"INGENIERIA DE CONTROL, S.A. DE C.V.",ICO090701TP3,SDUOP-SPC-EST-003-AD-0-SR-03-2017,03/23/2017,04/20/2017,TERMINADO,100,1,INFORME,129915,PERSONAS,CONTRATO,VIALIDADES URBANAS,ESTUDIOS Y PROYECTOS,ESTUDIOS Y PROYECTOS,05/23/2017,COLONIA POPULAR,2017,TRANSPORTE PÚBLICO,AV. REVOLUCION,994,VERIFICACIÓN DE CONTROL DE CALIDAD DE AV. REVOLUCIÓN,121785.79,4,121785.79,02/23/2017,0,100,0,0,0,121785.79,0,0,0,16/03/2017,NO CAPTURADA,,,,,,,,,,,65502431306,SANTANDER,43341B0051,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,2,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE",3,"ELABORACIÓN DE PROYECTOS DE INGENIERÍA PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",06/16/2017,21E,\N,121785.79,0,0,O,05/20/2017,TRANSPORTE PUBLICO,INFRAESTRUCTURA EN TRANSPORTE PÚBLICO,AV. REVOLUCIÓN,\N,07/23/2019,
29,2017-00021,"VERIFICACIÓN DE CALIDAD DE LA MODERNIZACIÓN DE CARRETERAS ESTATALES NO. 413 (DEL KM 2+000 AL 2+600) Y 411 (DEL KM 2+600 AL 16+100), SANTA BARBARA- EL VEGIL",CORREGIDORA,SANTA BARBARA,SDUOP,SDUOP,ISN EMPRESA,2017GEQ02623,12/31/2017,4483362.47,4485674.85,0,4483362.47,0,0,0,4483362.47,4483362.47,JAVIER ALEJANDRO GÓMEZ SÁNCHEZ ING..,GOSJ770418NH9,SDUOP-SPC-EST-005-IR-0-SR-03-2017,04/03/2017,12/01/2017,TERMINADO,100,1,INFORME,178627,PERSONAS,CONTRATO,CARRETERAS ALIMENTADORAS,ESTUDIOS Y PROYECTOS,ESTUDIOS Y PROYECTOS,12/13/2017,POBLADO RURAL,2017,CAMINOS Y CARRETERAS,SDUOP,1071,"VERIFICACIÓN DE CALIDAD DE LA MODE DE CARR EST 413 (KM 2+000 AL 2+600) Y 411 (KM 2+600 AL 16+100), STA BARBARA-EL VEGIL",4483362.47,5,4483362.47,02/23/2017,0,100,0,0,0,4485674.85,0,30,1345702.45,31/03/2017,NO CAPTURADA,,,,,,,,,,,65502431306,SANTANDER,43341B0051,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,2,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE",3,"ELABORACIÓN DE PROYECTOS DE INGENIERÍA PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",\N,21E,\N,4483362.47,0,0,O,12/29/2017,INFRAESTRUCTURA,CAMINOS Y CARRETERAS,,\N,07/23/2019,
